Mesto,Časť_mesta,Ulica,Súp._č.,Orient._č.,Popis,Rok_dokonč.,Vyrad.,Adresa,PSČ,Obývateľná,Mestská_oblasť,Index_domu,Kult._pam.,Mest._pam._rezervácia,Názov_pamiatky,Číslo_v_ústred._zozn._kult._pam.,Dátum_účinnosti_adresy_od,Typ_pamiatky,ID_druhu_stavby_podľa_katastra_nehnuteľností
Prešov,Nižná Šebastová,Fintická, 7524 ,  26      ,rodinný dom,,Nie,Fintická 7524/26,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,5407019442,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická,14567 ,  26A     ,rodinný dom,2015,Nie,Fintická 14567/26A,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,10476532,Nie,Nie,,,05.02.2016,,10
Prešov,Nižná Šebastová,Fintická, 2153 ,  27      ,rodinný dom,,Nie,Fintická 2153/27,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25495184,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická, 7525 ,  28      ,rodinný dom,,Nie,Fintická 7525/28,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,540702579A,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická,11679 ,  28A     ,rodinný dom,2001,Nie,Fintická 11679/28A,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,6701054074,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická,11805 ,  29      ,rodinný dom,2002,Nie,Fintická 11805/29,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,6701057935,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická,11440 ,  30      ,rodinný dom,2001,Nie,Fintická 11440/30,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,6701046484,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická, 2155 ,  31      ,neurčená,,Nie,Fintická 2155/31,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25495206,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická, 2156 ,  33      ,rodinný dom,,Nie,Fintická 2156/33,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25495217,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická,14542 ,  34      ,rodnný dom,2015,Nie,Fintická 14542/34,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,10266091,Nie,Nie,,,15.12.2015,,10
Prešov,Nižná Šebastová,Fintická, 2157 ,  35      ,neurčená,,Nie,Fintická 2157/35,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25495228,Nie,Nie,,,,,20
Prešov,Nižná Šebastová,Fintická, 2158 ,  37      ,neurčená,1965,Nie,Fintická 2158/37,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25495239,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická, 2159 ,  39      ,rodinný dom,1962,Nie,Fintická 2159/39,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,2549524A,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická,11503 ,  40      ,rodinný dom,2001,Nie,Fintická 11503/40,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,6701048596,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická,14722 ,  40A     ,rodinný dom,2017,Nie,Fintická 14722/40A,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,14722,Nie,Nie,,,13.03.2017,,10
Prešov,Nižná Šebastová,Fintická, 2160 ,  41      ,neurčená,1954,Nie,Fintická 2160/41,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25495250,Nie,Nie,,,,,20
Prešov,Nižná Šebastová,Fintická,11504 ,  42      ,rodinný dom,2001,Nie,Fintická 11504/42,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,6701048607,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická, 2161 ,  43      ,rodinný dom,,Nie,Fintická 2161/43,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25495261,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická,12886 ,  44      ,rodinný dom,2006,Nie,Fintická 12886/44,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,7000512827,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická, 2162 ,  45      ,rodinný dom,,Nie,Fintická 2162/45,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25495272,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická,13119 ,  46      ,rodinný dom,2007,Nie,Fintická 13119/46,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,700069589A,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická,12640 ,  47      ,rodinný dom,2005,Nie,Fintická 12640/47,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,700022973,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická,14792 ,  48      ,rodinný dom,2017,Nie,Fintická 14792/48,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,7101553140,Nie,Nie,,,21.09.2017,,10
Prešov,Nižná Šebastová,Fintická, 2163 ,  49      ,rodinný dom,,Nie,Fintická 2163/49,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25495283,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická, 2164 ,  51      ,neurčená,,Nie,Fintická 2164/51,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25495294,Nie,Nie,,,,,20
Prešov,Nižná Šebastová,Fintická, 2165 ,  53      ,rodinný dom,,Nie,Fintická 2165/53,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25495305,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická, 2166 ,  55      ,rodinný dom,,Nie,Fintická 2166/55,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25495316,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická, 2167 ,  57      ,neurčená,,Nie,Fintická 2167/57,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25495327,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická, 2168 ,  59      ,rodinný dom,,Nie,Fintická 2168/59,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25495338,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická, 2169 ,  61      ,neurčená,,Nie,Fintická 2169/61,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25495349,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická, 6492 ,  63      ,rodinný dom,1982,Nie,Fintická 6492/63,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,34469875,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická, 2170 ,  65      ,neurčená,,Nie,Fintická 2170/65,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,2549535A,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická, 2171 ,  67      ,neurčená,,Nie,Fintická 2171/67,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25495360,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Fintická, 2172 ,  69      ,neurčená,1967,Nie,Fintická 2172/69,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25495371,Nie,Nie,,,,,9
Prešov,Nižná Šebastová,Fintická,15129 ,  69A     ,rodinný dom,2019,Nie,Fintická 15129/69A,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,7102071614,Nie,Nie,,,28.11.2019,,10
Prešov,Nižná Šebastová,Fintická, 2173 ,  71      ,rodinný dom,,Nie,Fintická 2173/71,08006,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,25495382,Nie,Nie,,,,,10
